id,name,proper,bf,ra,dec,mag,ci,dist,x,y,z,spect,con
5730,85Phi Psc,,85Phi Psc,1.22915200,24.58371300,4.670,1.047,136.798900,118.013398,39.343134,56.911417,K0III...,Psc
5766,87    Psc,,87    Psc,1.23545300,16.13347900,5.970,-0.082,139.470000,127.030055,42.582048,38.755325,B8III,Psc
5786,37    Cet,,37    Cet,1.24001100,-7.92282600,5.140,0.448,23.386300,21.953382,7.388200,-3.223573,F5V,Cet
5820,38    Cet,,38    Cet,1.24699200,-0.97379500,5.700,0.428,42.918500,40.646021,13.761781,-0.729408,F5V,Cet
5849,Nu  Phe,,Nu  Phe,1.25304300,-45.53166400,4.970,0.571,15.114900,10.023612,3.411601,-10.786636,F8V,Phe
5884,Kap Tuc,,Kap Tuc,1.26270400,-68.87592700,4.250,0.480,20.955600,7.143194,2.451560,-19.547464,F6IV,Tuc
5913,,,,1.26997200,71.74384200,5.870,2.042,847.457600,250.940910,86.648841,804.801071,K1V,Cas
5939,39    Cet,,39    Cet,1.27674700,-2.50036800,5.420,0.888,80.580200,76.047940,26.410089,-3.515369,G5III-IVe,Cet
6048,89    Psc,,89    Psc,1.29665400,3.61446600,5.130,0.071,75.301200,70.862829,25.024015,4.747178,A3V,Psc
6179,90Ups Psc,,90Ups Psc,1.32444300,27.26405900,4.740,0.032,94.428700,78.942697,28.524892,43.257068,A3V,Psc
6212,42    Cet,,42    Cet,1.33008200,-0.50902900,5.870,0.635,100.704900,94.657317,34.361228,-0.894675,A7V...,Cet
6228,34Phi Cas,,34Phi Cas,1.33469900,58.23161100,4.950,0.683,100000.000000,49467.137003,18024.596194,85018.328882,F0Ia,Cas
6301,91    Psc,,91    Psc,1.35204700,28.73820700,5.230,1.396,107.411400,88.342118,32.644952,51.644139,K5III,Psc
6397,Adhil,Adhil,46Xi  And,1.37233700,45.52877800,4.870,1.077,65.746200,43.117698,16.194066,46.916563,K0III-IV,And
6478,,,,1.39026400,20.46896700,5.970,1.677,306.748500,268.554769,102.303873,107.269918,K5,Psc
6488,,,,1.39193300,-30.94561700,5.840,1.612,299.401200,239.921443,91.516295,-153.959286,M0III,Scl
6500,47    And,,47    And,1.39461200,37.71494300,5.600,0.276,63.857000,47.185350,18.036484,39.063529,A1m,And
6523,45The Cet,,45The Cet,1.40039000,-8.18325700,3.600,1.065,34.891800,32.241501,12.380133,-4.966510,K0III,Cet
6550,,,,1.40569500,-6.91465600,5.920,0.407,46.641800,43.202634,16.657888,-5.615277,F4V,Cet
6578,,,,1.41132900,-41.49254900,5.420,1.030,72.254300,50.469483,19.545369,-47.870549,K0III,Phe
6617,,,,1.41813600,-64.36947800,5.920,1.561,277.008300,111.660600,43.472048,-249.751483,M0III,Hyi
6656,46    Cet,,46    Cet,1.42700900,-14.59879600,4.900,1.231,88.183400,79.449924,31.144316,-22.226489,K2III,Cet
6672,Ruchbah,Ruchbah,37Del Cas,1.43021600,60.23528300,2.660,0.160,30.478500,14.082378,5.534130,26.457567,A5Vv SB,Cas
6678,36Psi Cas,,36Psi Cas,1.43220800,68.13001200,4.720,1.047,59.808600,20.730917,8.159197,55.504166,K0III,Cas
6692,93Rho Psc,,93Rho Psc,1.43757300,19.17234600,5.350,0.395,25.214300,22.148856,8.753076,8.280622,F2V:var,Psc
6697,,,,1.43851700,43.45773900,5.980,0.520,41.718800,28.160842,11.137079,28.695189,F7V,And
6718,94    Psc,,94    Psc,1.44491000,19.24042200,5.500,1.106,85.543200,75.054884,29.828005,28.189168,K1III,Psc
6734,47    Cet,,47    Cet,1.44765700,-13.05651200,5.510,0.321,37.467200,33.908607,13.504058,-8.464309,F0V,Cet
6799,48Ome And,,48Ome And,1.46091500,45.40668700,4.830,0.421,28.620500,18.641784,7.499275,20.380957,F5IV,And
6853,Gam Phe,,Gam Phe,1.47275900,-43.31823400,3.410,1.542,71.633200,48.291055,19.600485,-49.144111,K5II-III,Phe
6946,48    Cet,,48    Cet,1.49337000,-21.62933900,5.110,0.028,71.377600,61.345007,25.285292,-26.309830,A0V,Cet
6985,49    And,,49    And,1.50169500,47.00727400,5.270,0.999,90.171300,56.797277,23.555739,65.954848,K0III,And
6993,98Mu  Psc,,98Mu  Psc,1.50308700,6.14382000,4.840,1.372,93.196600,85.579481,35.529252,9.974354,K4III,Psc
7002,,,,1.50636200,-26.20785100,5.920,1.327,137.931000,114.252334,47.547983,-60.914298,K2III,Scl
7064,38    Cas,,38    Cas,1.52044400,70.26460400,5.820,0.489,28.977100,9.019863,3.792957,27.275089,F6V,Cas
7068,Del Phe,,Del Phe,1.52085100,-49.07270200,3.930,0.972,43.573000,26.311780,11.067445,-32.921160,K0III-IV,Phe
7083,Alpherg,Alpherg,99Eta Psc,1.52472500,15.34582300,3.620,0.974,107.181100,95.233975,40.171366,28.364911,G8III,Psc
7104,,,,1.52868000,-30.28308100,5.790,1.073,102.354100,81.402989,34.436546,-51.614387,K0III,Scl
7199,,,,1.54890300,-36.86523100,5.490,1.021,84.388200,62.039632,26.633234,-50.627491,K1/K2III,Scl
7237,,,,1.55714200,58.32733400,5.690,1.435,675.675700,325.700921,140.654159,575.041700,K0Ib+...,Cas
7262,,,,1.56189900,-7.02534100,5.750,0.639,29.515900,26.879068,11.647482,-3.610024,G2IV,Cet
7280,39Chi Cas,,39Chi Cas,1.56552800,59.23204000,4.680,0.991,63.816200,29.942244,13.008585,54.833867,K0III,Cas
7307,,,,1.57127900,37.23714600,5.900,-0.067,143.472000,104.694685,45.672963,86.817095,B9IV,And
7331,49    Cet,,49    Cet,1.57716000,-15.67635900,5.620,0.066,59.382400,52.368840,22.941901,-16.045336,A1V,Cet
7345,,,,1.58029600,18.46051200,5.900,1.536,163.132100,141.682470,62.207355,51.655870,M2III,Psc
7433,,,,1.59854200,17.43384100,5.950,0.259,58.072000,50.623031,22.515699,17.398632,F0IV,Psc
7436,50    Cet,,50    Cet,1.59971300,-15.40018300,5.410,1.226,167.504200,147.533468,65.672875,-44.482337,K1III,Cet
7449,Tau Scl,,Tau Scl,1.60236100,-29.90731700,5.690,0.335,69.348100,54.901060,24.484247,-34.576877,F2V,Scl
7499,Titawin,Titawin,50Ups And,1.61329900,41.40545900,4.100,0.536,13.491600,9.229933,4.147969,8.922950,F8V,And
7521,102Pi  Psc,,102Pi  Psc,1.61831000,12.14153500,5.540,0.347,35.087700,31.269940,14.102269,7.379900,F0V,Psc
7554,,,,1.62438900,-84.76959300,5.660,0.939,116.686100,9.689721,4.388658,-116.200398,K0III,Oct
7574,Achernar,Achernar,Alp Eri,1.62855600,-57.23675700,0.450,-0.158,42.753300,21.065573,9.568417,-35.951967,B3Vp,Eri
7587,,,,1.63195900,-82.97499500,5.880,0.620,27.382300,3.047844,1.387795,-27.176786,G2V,Oct
7593,Nembus,Nembus,51    And,1.63320500,48.62821300,3.590,1.275,54.318300,32.669331,14.886999,40.762548,K3III,And
7603,,,,1.63543500,57.97763100,5.550,1.388,534.759400,257.960503,117.730850,453.390963,G5II,Cas
7628,,,,1.64096800,-36.52825100,5.940,1.045,101.833000,74.393698,34.082900,-60.613104,K0III,Scl
7635,40    Cas,,40    Cas,1.64192600,73.04004000,5.280,0.972,140.449400,37.242407,17.073572,134.341050,G8II-IIIvar,Cas
7664,,,,1.64771800,-21.27538400,5.580,0.346,77.279800,65.416181,30.109922,-28.041092,F0V,Cet
7703,52Chi And,,52Chi And,1.65583500,44.38616500,5.010,0.883,76.746000,49.772829,23.037829,53.683165,G8III...,And
7725,105    Psc,,105    Psc,1.66133800,16.40585800,5.980,1.119,120.192300,104.564097,48.581576,33.947100,K2III,Psc
7736,p Eridani,p Eridani,,1.66316900,-56.19640000,5.760,0.880,7.822300,3.945945,1.835674,-6.500103,K0V,Eri
7803,53Tau And,,53Tau And,1.67633700,40.57704900,4.960,-0.068,218.340600,150.121031,70.465886,142.023934,B8III,And
7810,,,,1.67767400,43.29768700,5.630,0.214,69.589400,45.840141,21.536741,47.723747,A9IV:,And
7869,106Nu  Psc,,106Nu  Psc,1.69052600,5.48761300,4.450,1.347,111.358600,100.168039,47.473101,10.649285,K3III,Psc
7891,,,,1.69423300,30.04712000,5.970,1.015,157.728700,123.320564,58.592484,78.976682,K0III,Tri
7901,,,,1.69578700,-11.32466900,5.750,0.443,39.447700,34.929958,16.613471,-7.746261,F5V+...,Cet
7903,,,,1.69638300,42.61336900,4.960,0.618,12.738900,8.465575,4.028160,8.624862,G2V,And
7906,,,,1.69665500,-60.78933900,5.700,1.264,111.482700,49.126556,23.379420,-97.305604,K2/K3III,Hyi
7926,,,,1.70083300,-36.83230500,5.700,-0.010,93.109900,67.257893,32.098346,-55.817146,A0V,Scl
7928,,,,1.70096800,35.24570700,5.630,-0.059,84.246000,62.092525,29.635963,48.617009,B9IV-V,Tri
7940,Pi  Scl,,Pi  Scl,1.70238900,-32.32697000,5.250,1.044,65.876200,50.228449,23.996286,-35.227357,K1II/III,Scl
7950,43    Cas,,43    Cas,1.70568800,68.04302100,5.570,-0.049,119.189500,40.196110,19.246268,110.544116,A0p SiSr,Cas
7963,,,,1.70812500,-53.74083400,5.520,0.551,17.433800,9.297155,4.458870,-14.057838,F8V,Eri
7966,107    Psc,,107    Psc,1.70827000,20.26850400,5.240,0.836,7.532400,6.370804,3.055661,2.609270,K1V,Psc
7984,,,,1.71208600,-3.69020000,4.980,1.378,364.963500,328.229658,157.834292,-23.489626,K3II-III,Cet
8001,42    Cas,,42    Cas,1.71549300,70.62252600,5.180,-0.022,85.106400,25.437151,12.259994,80.285443,B9V,Cas
8031,44    Cas,,44    Cas,1.72215100,60.55133200,5.780,-0.010,320.512800,141.831666,68.662794,279.101173,B8IIIn,Cas
8053,Phi Per,,Phi Per,1.72767500,50.68873200,4.010,-0.098,220.264300,125.512408,60.986585,170.421939,B2Vpe,Per
8087,52Tau Cet,,52Tau Cet,1.73447900,-15.93748000,3.490,0.727,3.650200,3.154083,1.539508,-1.002260,G8V,Cet
8183,Torcular,Torcular,110Omi Psc,1.75656400,9.15773600,4.260,0.942,85.689800,75.808974,37.546943,13.637807,K0III,Psc
8194,Eps Scl,,Eps Scl,1.76076300,-25.05261000,5.290,0.395,28.113600,22.810411,11.328887,-11.904768,F2IV,Scl
8215,,,,1.76646100,-5.73329900,5.370,1.517,168.918900,150.419242,74.986166,-16.874676,K4III,Cet
8225,,,,1.76832000,-50.81625600,5.490,1.615,194.552500,109.981605,54.894399,-150.802254,M3III,Phe
8226,,,,1.76839200,-53.52203700,5.040,0.031,62.034700,32.998150,16.471040,-49.881280,A1V,Eri
8347,,,,1.79566800,63.85250100,5.630,0.804,10.067500,3.955256,2.009812,9.037250,K0V,Cas
8372,4    Ari,,4    Ari,1.80303800,16.95555100,5.860,-0.039,84.388200,71.892913,36.703322,24.610134,B9.5V,Ari
8388,,,,1.80722700,3.68544700,5.910,0.970,98.425200,87.431630,44.757221,6.326658,G9III,Psc
8408,,,,1.81080800,37.95287000,5.940,0.975,104.602500,73.384908,37.653516,64.332108,K0III,And
8417,,,,1.81155000,32.69021000,5.780,0.572,27.855200,20.855444,10.705904,15.044369,F8V,Tri
8481,53Chi Cet,,53Chi Cet,1.82641800,-10.68641000,4.660,0.333,23.185700,20.228295,10.483677,-4.299405,F3III,Cet
8527,1    Ari,,1    Ari,1.83571400,22.27533800,5.830,0.743,179.533200,147.315872,76.804535,68.053486,K1III+...,Ari
8571,,,,1.84777000,11.04337800,5.920,0.302,42.016800,36.507073,19.180098,8.048426,F2Vw,Ari
8576,,,,1.84845900,-50.20613800,5.940,0.154,77.160500,43.714305,22.976626,-59.286479,A1V,Phe
8581,,,,1.84919800,51.93341700,5.960,0.419,41.684000,22.747826,11.962144,32.817475,F5V,Per
8628,Baten Kaitos,Baten Kaitos,55Zet Cet,1.85767600,-10.33503800,3.740,1.136,72.046100,62.659060,33.127470,-12.925362,K2III,Cet
8687,1    Per,,1    Per,1.86647600,55.14738500,5.530,-0.175,396.825400,200.233729,106.453463,325.644731,B1.5V,Per
8696,2    Per,,2    Per,1.86926800,50.79279400,5.700,-0.067,147.929000,82.534437,43.956512,114.625073,B9p...,Per
8760,,,,1.88114200,-16.92925000,5.780,0.260,94.162000,79.376366,42.591806,-27.419080,F0V,Cet
8777,Mothallah,Mothallah,2Alp Tri,1.88469600,29.57882900,3.420,0.488,19.417500,14.872602,7.998180,9.584806,F6IV,Tri
8795,55    And,,55    And,1.88815200,40.72979000,5.420,1.311,193.423600,129.029325,69.539836,126.207405,K1III,And
8813,Mesarthim,Mesarthim,5Gam2Ari,1.89217000,19.29385200,3.880,-0.047,50.301800,41.769649,22.568336,16.620371,A1p Si,Ari
8814,111Xi  Psc,,111Xi  Psc,1.89259700,3.18753600,4.610,0.928,54.914900,48.236339,26.069281,3.053521,K0III SB,Psc
8818,Psi Phe,,Psi Phe,1.89410200,-46.30266900,4.390,1.597,104.821800,63.693781,34.455513,-75.786103,M4III SB,Phe
8863,Phi Phe,,Phi Phe,1.90612200,-42.49695000,5.120,-0.060,94.073400,60.903095,33.194145,-63.551448,A3V,Phe
8867,Segin,Segin,45Eps Cas,1.90658400,63.67010100,3.350,-0.150,126.262600,49.169644,26.806887,113.163436,B2pvar,Cas
8884,Sheratan,Sheratan,6Bet Ari,1.91066800,20.80803500,2.640,0.165,17.985600,14.752622,8.063457,6.389157,A5V...,Ari
8909,Eta2Hyi,,Eta2Hyi,1.91557200,-67.64730300,4.680,0.931,67.069100,22.365936,12.262188,-62.029417,G5III,Hyi
8974,7    Ari,,7    Ari,1.93084400,23.57732200,5.760,1.185,170.940200,137.076500,75.866022,68.373787,K1III,Ari
8982,,,,1.93180000,37.27778600,5.890,1.599,282.485900,196.637634,108.894864,171.096080,K5III,And
8989,Chi Eri,,Chi Eri,1.93256400,-51.60889600,3.690,0.844,17.850800,9.696827,5.372709,-13.991232,G5IV,Eri
8990,46Ome Cas,,46Ome Cas,1.93333700,68.68524200,4.970,-0.084,215.053800,68.369027,37.897739,200.343411,B8III,Cas
9002,56    And,,56    And,1.93592700,37.25183000,5.690,1.060,96.993200,67.499796,37.475858,58.712186,G8III...,And
9042,56    Cet,,56    Cet,1.94449900,-22.52678500,4.920,1.434,108.225100,87.291762,48.720739,-41.462783,K3III,Cet
9076,,,,1.95279200,-47.38527700,4.820,0.864,76.103500,44.938717,25.210184,-56.006405,G8III,Phe
9091,8Iot Ari,,8Iot Ari,1.95584800,17.81753200,5.090,0.921,159.489600,132.365839,74.394890,48.801672,K1p...,Ari
9113,,,,1.96215100,27.80438100,5.840,1.576,140.252500,108.048181,60.962216,65.421365,M2III,Tri
9135,9Lam Ari,,9Lam Ari,1.96547800,23.59606100,4.790,0.290,39.494500,31.505782,17.812162,15.809093,F0V,Ari
9203,3    Per,,3    Per,1.97597300,49.20435200,5.700,1.005,75.018800,42.601126,24.239773,56.792581,K0IV,Per
9217,Alp Hyi,,Alp Hyi,1.97945100,-61.56985900,2.860,0.290,22.011900,9.103629,5.191033,-19.357346,F0V,Hyi
9288,,,,1.99324400,21.05857000,5.890,1.031,119.904100,97.003668,55.776610,43.084186,K0III-IV,Ari
9293,,,,1.99389200,64.62160200,5.290,0.002,75.301200,27.975582,16.092191,68.034445,A0Vn,Cas
9294,,,,1.99411800,-42.03053200,5.570,1.052,89.928100,57.899898,33.309689,-60.209409,K1III,Phe
9307,57    Cet,,57    Cet,1.99616600,-20.82453900,5.430,1.640,180.505400,146.194756,84.210066,-64.170938,M0/M1III,Cet
9328,59Ups Cet,,59Ups Cet,2.00008400,-21.07783100,3.990,1.554,89.766600,72.537969,41.881981,-32.283342,K5/M0III,Cet
9334,112    Psc,,112    Psc,2.00254400,3.09701500,5.890,0.610,33.500800,28.958891,16.745153,1.809933,G2IV,Psc
9353,,,,2.00745100,-8.52387300,5.430,1.391,145.985400,124.889575,72.430213,-21.638181,M3III,Cet
9420,Pi  For,,Pi  For,2.02075900,-30.00183000,5.340,0.883,90.252700,67.475079,39.447180,-45.128954,G8III,For
9439,Chi Phe,,Chi Phe,2.02844000,-44.71350900,5.150,1.471,115.074800,70.513570,41.414029,-80.962092,K5III,Phe
9460,48    Cas,,48    Cas,2.03264400,70.90702000,4.490,0.164,35.260900,9.939030,5.852056,33.321120,A3IV,Cas
9467,Alrescha,Alrescha,113Alp Psc,2.03411700,2.76375900,3.820,0.024,46.168100,39.728779,23.413015,2.226137,A2,Psc
9485,4    Per,,4    Per,2.03835900,54.48754100,4.990,-0.071,223.214300,111.632689,65.954843,181.694021,B8III,Per
9513,,,,2.04307700,13.47671600,5.970,1.584,206.185600,172.503518,102.205958,48.051579,M2III,Ari
9544,52    Cas,,52    Cas,2.04791300,64.90146600,6.000,0.029,83.892600,30.592060,18.177708,75.971229,A1Vn,Cas
9550,3Eps Tri,,3Eps Tri,2.04943300,33.28413500,5.500,0.029,120.048000,86.253590,51.298133,65.881321,A2V,Tri
9552,,,,2.04960200,-15.30593200,5.870,0.966,109.890100,91.096153,54.183682,-29.008024,K0II/III,Cet
9553,53    Cas,,53    Cas,2.05005200,64.39001800,5.590,0.325,537.634400,199.714593,118.821380,484.815549,B8Ib,Cas
9568,60    Cet,,60    Cet,2.05323600,0.12850700,5.420,0.146,86.132600,73.985486,44.101649,0.193184,A5III,Cet
9577,50    Cas,,50    Cas,2.05726800,72.42129400,3.950,-0.002,48.169600,12.488444,7.461980,45.920103,A2V,Cas
9600,10    Ari,,10    Ari,2.06092700,25.93547100,5.640,0.537,48.709200,37.580936,22.504141,21.303451,F8IV,Ari
9601,,,,2.06124700,-4.10351600,5.610,1.589,166.113000,142.142742,85.133701,-11.886839,K5Iab:,Cet
9609,61    Cet,,61    Cet,2.06338100,-0.34025100,5.960,0.851,110.987800,95.182756,57.080190,-0.659098,G5V...,Cet
9618,Almach,Almach,57Gam1And,2.06498400,42.32972500,2.100,1.370,120.481900,76.368059,45.840864,81.131974,B8V,And
9655,Nu  For,,Nu  For,2.07484400,-29.29681900,4.680,-0.156,113.765600,84.934027,51.281306,-55.669463,B9.5p (Si),For
9706,47    Cas,,47    Cas,2.08531500,77.28134100,5.270,0.345,33.156500,6.238652,3.790315,32.342708,F0Vn,Cas
9741,49    Cas,,49    Cas,2.09210300,76.11506000,5.220,0.954,122.699400,25.137365,15.332746,119.114073,G8III,Cas
9814,12Kap Ari,,12Kap Ari,2.10942300,22.64831700,5.030,0.121,55.679300,43.747169,26.956985,21.440676,A2m,Ari
9861,Hamal,Hamal,13Alp Ari,2.11955500,23.46242300,2.010,1.151,20.177600,15.731986,9.751722,8.033610,K2III,Ari
9954,58    And,,58    And,2.14145400,37.85907700,4.780,0.120,58.685400,39.240709,24.636572,36.016533,A5IV-V,And
9967,,,,2.14460600,58.42360100,5.660,0.595,100000.000000,44324.688389,27879.353816,85194.269558,A1Ia,Per
10011,,,,2.15258400,-43.51659600,5.840,1.197,159.744400,97.929404,61.881416,-109.994187,K1III,Phe
10030,14    Ari,,14    Ari,2.15703600,25.93989200,4.980,0.339,88.495600,67.224647,42.588967,38.710457,F2III,Ari
10041,4Bet Tri,,4Bet Tri,2.15905800,34.98729700,3.000,0.140,38.895400,26.909766,17.068198,22.302471,A5III,Tri
10133,15    Ari,,15    Ari,2.17710900,19.50033800,5.680,1.641,171.232900,135.895370,87.098165,57.159847,M3III,Ari
10189,64    Cet,,64    Cet,2.18918900,8.56980500,5.640,0.569,40.716600,33.828352,21.832511,6.067329,G0IV,Cet
10192,,,,2.18950700,-10.05216200,6.000,0.418,47.596400,39.374983,25.416910,-8.307715,F5V,Cet
10211,63    Cet,,63    Cet,2.19328700,-1.82542900,5.940,0.967,119.047600,99.905021,64.629756,-3.792195,G9III:,Cet
10256,6    Tri,,6    Tri,2.20619100,30.30306700,4.940,0.770,89.126600,64.466842,42.013918,44.970869,F5V comp SB,Tri
10272,,,,2.21042700,24.16777800,5.960,1.366,228.833000,174.783136,114.185067,93.686519,K0,Ari
10281,66    Cet,,66    Cet,2.21320600,-2.39363700,5.650,0.546,39.698300,33.189816,21.717227,-1.657986,F8V,Cet
10282,17Eta Ari,,17Eta Ari,2.21335500,21.21099300,5.230,0.457,28.868400,22.519531,14.736568,10.444706,F5V,Ari
10296,Mu  For,,Mu  For,2.21513000,-30.72382500,5.270,-0.013,98.231800,70.638004,46.271701,-50.186714,A0V,For
10300,65Xi 1Cet,,65Xi 1Cet,2.21666500,8.84671700,4.360,0.878,117.508800,97.101875,63.662733,18.071856,G8II:,Cet
10302,,,,2.21694000,-21.00013700,5.860,1.006,106.383000,83.053783,54.460973,-38.124618,K0III,Cet
10304,19    Ari,,19    Ari,2.21758400,15.27986000,5.720,1.551,146.842900,118.443118,77.695424,38.698147,M0III,Ari
10316,60    And,,60    And,2.22036900,44.23165200,4.840,1.476,162.601600,97.371981,63.974858,113.424253,K4III,And
10342,,,,2.22672800,51.06581800,5.310,0.926,64.977300,34.089331,22.478990,50.543975,G8III:var,And
10394,Pi 1Hyi,,Pi 1Hyi,2.23736600,-67.84144100,5.570,1.556,238.095200,74.832739,49.644594,-220.510568,M1III,Hyi
10416,,,,2.24220800,-41.16676500,5.910,0.965,105.708200,66.255831,44.075473,-69.582812,G9III,Phe
10489,Pi 2Hyi,,Pi 2Hyi,2.25794000,-67.74636600,5.670,1.306,149.700600,47.072649,31.594872,-138.550514,K2III,Hyi
10510,21    Ari,,21    Ari,2.26188400,25.04304300,5.570,0.520,51.072500,38.392625,25.826248,21.618772,F6V,Ari
10517,20    Ari,,20    Ari,2.26278900,25.78293700,5.790,0.439,42.105300,31.453504,21.169262,18.314347,F6IV-V,Ari
10535,7    Tri,,7    Tri,2.26563500,33.35889500,5.250,-0.004,86.058500,59.601842,40.178525,47.321987,A0V,Tri
10578,Phi Eri,,Phi Eri,2.27515400,-51.51216500,3.560,-0.120,47.125400,24.277871,16.454316,-36.887020,B8IV-V,Eri
10618,67    Cet,,67    Cet,2.28306800,-6.42211600,5.510,0.962,102.040800,83.820612,57.062896,-11.413527,G8III,Cet
10620,Deltoton,Deltoton,8Del Tri,2.28419100,34.22423100,4.840,0.607,10.784000,7.369210,5.020051,6.065246,G0V,Tri
10645,9Gam Tri,,9Gam Tri,2.28857300,33.84719400,4.030,0.019,34.435300,23.617959,16.128369,19.179839,A1Vnn,Tri
10692,8    Per,,8    Per,2.29996000,57.89982000,5.750,1.175,125.944600,55.156710,37.907493,106.690245,K3III,Per
10697,,,,2.30040000,1.75780200,5.600,0.588,24.354600,20.060574,13.790344,0.747076,G0.5IV,Cet
10703,7    Per,,7    Per,2.30127500,57.51632100,5.990,1.039,251.256300,111.181677,76.467643,211.945779,G7III,Per
10706,22The Ari,,22The Ari,2.30209400,19.90116400,5.580,0.011,137.174200,106.257697,73.114668,46.693930,A1Vn,Ari
10766,10    Tri,,10    Tri,2.31583100,28.64267400,5.290,0.037,115.473400,83.280388,57.746692,55.351685,A2V,Tri
10793,62    And,,62    And,2.32133700,47.37997300,5.310,0.006,75.358000,41.890805,29.136541,55.452774,A1V,And
10845,,,,2.33173900,-55.94479600,5.810,1.570,189.035900,86.739682,60.681938,-156.616306,K5III,Hor
10918,63    And,,63    And,2.34949900,50.15146600,5.570,-0.089,120.336900,62.974654,44.493783,92.387561,B9p Si,And
10975,Del Hyi,,Del Hyi,2.36249800,-68.65941800,4.080,0.034,42.826600,12.697968,9.036411,-39.890188,A3V,Hyi
10995,69    Cet,,69    Cet,2.36573000,0.39567500,5.290,1.648,330.033000,268.725746,191.580781,2.279138,M2III,Cet
11003,,,,2.36709200,-10.77753400,5.430,0.364,29.656000,23.715737,16.920257,-5.545577,F0V,Cet
11007,,,,2.36805100,-17.66216900,5.890,1.231,135.685200,105.229171,75.116783,-41.167422,K2III,Cet
11020,70    Cet,,70    Cet,2.37011000,-0.88485200,5.420,0.335,80.128200,65.184008,46.584020,-1.237420,F0Vn,Cet
11034,9    Per,,9    Per,2.37262100,55.84565300,5.160,0.369,100000.000000,45655.539382,32673.273718,82752.817967,A2Ia,Per
11046,Kap For,,Kap For,2.37570400,-23.81632600,5.190,0.608,21.963500,16.330638,11.706947,-8.869059,G2V,For
11064,,,,2.38064400,41.39629700,5.810,0.289,47.014600,28.637069,20.585099,31.088827,F0III-IV,And
11069,Kap Hyi,,Kap Hyi,2.38123000,-73.64579200,5.990,1.088,97.276300,22.238448,15.990505,-93.340624,K0III,Hyi
11075,,,,2.38185200,-51.09212900,5.900,0.213,60.864300,31.032739,22.322135,-47.362008,A5V,Eri
11193,64    And,,64    And,2.40691900,50.00654600,5.190,0.979,122.399000,63.558061,46.353822,93.771972,G8III,And
11222,24Xi  Ari,,24Xi  Ari,2.41362700,10.61056500,5.480,-0.098,267.379700,212.063638,155.232137,49.233324,B7IV,Ari
11231,Lam Hor,,Lam Hor,2.41498700,-60.31194700,5.360,0.395,49.382700,19.730560,14.453615,-42.900518,F2III,Hor
11286,65    And,,65    And,2.42706000,50.27863100,4.730,1.532,113.250300,58.248225,42.953597,87.107710,K4III,And
11318,72Rho Cet,,72Rho Cet,2.43250100,-12.29048000,4.880,-0.027,139.860100,109.868541,81.261421,-29.771764,A0V,Cet
11321,,,,2.43343100,-15.34124700,5.880,0.116,77.041600,59.722487,44.194663,-20.382674,Ap SrCrEu,Cet
11354,,,,2.44311500,-20.04261700,5.890,1.247,84.104300,63.393061,47.160128,-28.824270,K2III,Cet
11380,Kap Eri,,Kap Eri,2.44975500,-47.70384000,4.240,-0.136,155.763200,83.993856,62.712836,-115.214518,B5IV,Eri
11405,11    Tri,,11    Tri,2.45771500,31.80128000,5.550,1.114,85.251500,57.965834,43.467764,44.925206,K1III:,Tri
11449,Phi For,,Phi For,2.46713900,-33.81103900,5.130,0.089,46.598300,30.918372,23.304669,-25.929985,A2/A3V,For
